REF_AREA,INDICATOR,SEX,AGE,AGE_AT_BIRTH,WEALTH_QUINTILE,RESIDENCE,MOTHER_EDUCATION,DATA_SOURCE,UNIT_MULTIPLIER,UNIT_MEASURE,SERIES_FOOTNOTE,SUB_SECTOR,TIME_PERIOD,OBS_VALUE,SOWC_FLAG_A,DATA_SOURCE_PRIORITY,OBS_STATUS,OBS_CONF,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,UNWGTD_SAMPL_SIZE,OBS_FOOTNOTE,SOURCE_LINK,TIME_PERIOD_METHOD,COVERAGE_TIME
UNICEF_ESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,60,,1,RA,F,,,,,,,EOF,
UNICEF_ESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,61.3,,1,RA,F,,,,,,,EOF,
UNICEF_ESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,62.4,,1,RA,F,,,,,,,EOF,
UNICEF_ESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,63.9,,1,RA,F,,,,,,,EOF,
UNICEF_ESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,65.3,,1,RA,F,,,,,,,EOF,
UNICEF_ESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,66.8,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,36.2,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,37.4,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,38.8,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,39.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,40.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,41.7,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,43.3,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,44.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,46,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,47.4,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,49.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,50.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,52.1,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,53.2,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,54.3,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,55.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,55.9,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,56.5,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,57,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,57.8,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,59.1,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,60.4,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,61.4,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,62.7,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,63.6,,1,RA,F,,,,,,,EOF,
AUREC_COMESA,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,64.8,,1,RA,F,,,,,,,EOF,
YEM,MNCH_ANC4,_T,Y15T49,_T,Q4,_T,_T,MNCH_SRC_2713,0,PCNT,,ANTENATAL,2023,45.1,,1,RP,F,,,,,,,EOF,
TKM,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_119,0,PCNT,,ANTENATAL,2000,76.7,,1,RP,F,,,,,,Statcompiler,EOF,
GIN,MNCH_ANC4,_T,Y15T49,_T,Q1,_T,_T,MNCH_SRC_2595,0,PCNT,,ANTENATAL,2021,43.6,,1,RP,F,,,,,,,EOF,
MEX,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_1181,0,PCNT,,ANTENATAL,2015,97.8,,1,RP,F,,,,,,,EOF,
GIN,MNCH_ANC4,_T,Y15T49,_T,Q1,_T,_T,MNCH_SRC_978,0,PCNT,,ANTENATAL,2012,37,,1,RP,F,,,,,,,EOF,
COG,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_280,0,PCNT,,ANTENATAL,2012,72.1,,1,RP,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,79.3,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,80.3,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,81.1,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,81.8,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,82.7,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,83.8,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,84.6,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,85.3,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,85.9,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,86.8,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,87.5,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,88,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,88.4,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,88.7,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,88.8,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,89,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,89,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,88.9,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,89,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,89,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,89.2,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,89.4,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,89.5,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,89.8,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,90.1,,1,RA,F,,,,,,,EOF,
UNICEF_LACRO,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,90.2,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,34.7,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,34.9,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,35.8,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,36.7,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,37.5,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,38.4,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,39.6,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,40.8,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,39.7,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,39,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,40.1,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,40.5,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,41,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,41.6,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,42.1,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,42.6,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,42.2,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,42,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,41.9,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,41.6,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,42,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,42.2,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,42.1,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,42.2,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,42.2,,1,RA,F,,,,,,,EOF,
AU_CENTRAL_AFRICA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,42.7,,1,RA,F,,,,,,,EOF,
MKD,MNCH_ANC4,_T,Y15T49,_T,_T,U,_T,MNCH_SRC_267,0,PCNT,,ANTENATAL,2011,95.8,,1,RP,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,61.5,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,62.4,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,63.4,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,64.3,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,65.4,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,66.3,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,67.1,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,67.7,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,68.4,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,68.9,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,69.7,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,70.4,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,71.2,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,71.7,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,72,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,72.4,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,72.8,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,73.3,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2018,73.9,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2019,74.6,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2020,75.3,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2021,76.3,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2022,76.9,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2023,77.5,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2024,78.1,,1,RA,F,,,,,,,EOF,
WHO_AFRO,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2025,78.6,,1,RA,F,,,,,,,EOF,
COG,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_123,0,PCNT,,ANTENATAL,2005,67.1,,1,RP,F,,,,,,,EOF,
GHA,MNCH_ANC4,_T,Y15T19,_T,_T,_T,_T,MNCH_SRC_721,0,PCNT,,ANTENATAL,2018,78.1,,1,RP,F,,,,,,,EOF,
NGA,MNCH_ANC4,_T,Y15T49,_T,Q2,_T,_T,MNCH_SRC_2566,0,PCNT,,ANTENATAL,2021,48.1,,1,RP,F,,,,,,,EOF,
NAM,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_816,0,PCNT,,ANTENATAL,2007,77.2,,1,RP,F,,,,,,,EOF,
KEN,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_30,0,PCNT,,ANTENATAL,2009,54.6,,1,RP,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2000,61.1,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2001,61.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2002,61.6,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2003,62,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2004,62.9,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2005,64,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2006,64.7,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2007,65.6,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2008,66.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2009,67.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2010,67.8,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2011,68.2,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2012,69,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2013,70,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2014,70.6,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2015,71,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2016,71.3,,1,RA,F,,,,,,,EOF,
SDGRC_ESCAP_SIDS,MNCH_ANC4,_T,Y15T49,_T,Q5,_T,_T,MNCH_SRC_2917,0,PCNT,,ANTENATAL,2017,71.2,,1,RA,F,,,,,,,EOF,
